Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity,MA33,MAA48,Crossover,Position,F1_cont_daily_change,Daily PnL,MTM,Cum_PnL
2/22/2011,"MA_Crossover(33,48)",9574,9680.25,1,1,-234,-234,9680.25,9286.75,9286.75,9728.560606,9615.994792,1,1,-234,-234,9680.25,9286.75
2/23/2011,"MA_Crossover(33,48)",9417.75,9524,1,1,-156.25,-156.25,9524,9130.5,9130.5,9728.007576,9620.604167,1,1,-156.25,-156.25,9524,9130.5
2/24/2011,"MA_Crossover(33,48)",9497,9603.25,1,1,79.25,79.25,9603.25,9209.75,9209.75,9732.977273,9628.333333,1,1,79.25,79.25,9603.25,9209.75
2/25/2011,"MA_Crossover(33,48)",9761,9867.25,1,1,264,264,9867.25,9473.75,9473.75,9740.143939,9643.739583,1,1,264,264,9867.25,9473.75
2/28/2011,"MA_Crossover(33,48)",9882.5,9988.75,1,1,121.5,121.5,9988.75,9595.25,9595.25,9745.742424,9659.958333,1,1,121.5,121.5,9988.75,9595.25
3/1/2011,"MA_Crossover(33,48)",9851,9957.25,1,1,-31.5,-31.5,9957.25,9563.75,9563.75,9752.666667,9672.791667,1,1,-31.5,-31.5,9957.25,9563.75
3/2/2011,"MA_Crossover(33,48)",9879,9985.25,1,1,28,28,9985.25,9591.75,9591.75,9759.242424,9682.75,1,1,28,28,9985.25,9591.75
3/3/2011,"MA_Crossover(33,48)",9902.5,10008.75,1,1,23.5,23.5,10008.75,9615.25,9615.25,9766.954545,9693.364583,1,1,23.5,23.5,10008.75,9615.25
3/4/2011,"MA_Crossover(33,48)",9882.5,9988.75,1,1,-20,-20,9988.75,9595.25,9595.25,9771.651515,9704.645833,1,1,-20,-20,9988.75,9595.25
3/7/2011,"MA_Crossover(33,48)",9484,9590.25,1,1,-398.5,-398.5,9590.25,9196.75,9196.75,9768.257576,9706.645833,1,1,-398.5,-398.5,9590.25,9196.75
3/8/2011,"MA_Crossover(33,48)",9511,9617.25,1,1,27,27,9617.25,9223.75,9223.75,9772.469697,9708.083333,1,1,27,27,9617.25,9223.75
3/9/2011,"MA_Crossover(33,48)",9254,9360.25,1,1,-257,-257,9360.25,8966.75,8966.75,9766.151515,9702.21875,1,1,-257,-257,9360.25,8966.75
3/10/2011,"MA_Crossover(33,48)",9171,9277.25,1,1,-83,-83,9277.25,8883.75,8883.75,9754.712121,9692.364583,1,1,-83,-83,9277.25,8883.75
3/11/2011,"MA_Crossover(33,48)",9171,9277.25,1,1,0,0,9277.25,8883.75,8883.75,9751.863636,9683.026042,1,1,0,0,9277.25,8883.75
3/14/2011,"MA_Crossover(33,48)",9172.75,9279,1,1,1.75,1.75,9279,8885.5,8885.5,9746.704545,9674.416667,1,1,1.75,1.75,9279,8885.5
3/15/2011,"MA_Crossover(33,48)",9114.5,9216,1,1,-63,-63,9216,8822.5,8822.5,9736.371212,9666.541667,1,1,-63,-63,9216,8822.5
3/16/2011,"MA_Crossover(33,48)",9261,9360.5,1,1,144.5,144.5,9360.5,8967,8967,9727.659091,9662.895833,1,1,144.5,144.5,9360.5,8967
3/17/2011,"MA_Crossover(33,48)",9567.5,9667.25,1,1,306.75,306.75,9667.25,9273.75,9273.75,9721.507576,9667.78125,1,1,306.75,306.75,9667.25,9273.75
3/18/2011,"MA_Crossover(33,48)",9513.5,9611,1,1,-56.25,-56.25,9611,9217.5,9217.5,9707.583333,9667.552083,1,1,-56.25,-56.25,9611,9217.5
3/21/2011,"MA_Crossover(33,48)",9393,9490.5,1,1,-120.5,-120.5,9490.5,9097,9097,9690.204545,9661.203125,1,1,-120.5,-120.5,9490.5,9097
3/22/2011,"MA_Crossover(33,48)",9486,9583.5,1,1,93,93,9583.5,9190,9190,9676.219697,9658.359375,1,1,93,93,9583.5,9190
3/23/2011,"MA_Crossover(33,48)",9722.5,9820,1,1,236.5,236.5,9820,9426.5,9426.5,9665.780303,9659.619792,1,1,236.5,236.5,9820,9426.5
3/24/2011,"MA_Crossover(33,48)",9709,9806.5,-1,1,-13.5,-13.5,9806.5,9413,9413,9655.265152,9660.890625,-1,1,-13.5,-13.5,9806.5,9413
3/25/2011,"MA_Crossover(33,48)",9677,9774.5,-1,-1,-32,32,-9774.5,9445,9445,9643.265152,9659.838542,-1,-1,-32,32,9774.5,9445
3/28/2011,"MA_Crossover(33,48)",9525.5,9623,-1,-1,-151.5,151.5,-9623,9596.5,9596.5,9630.871212,9658.369792,-1,-1,-151.5,151.5,9623,9596.5
3/29/2011,"MA_Crossover(33,48)",9576,9673.5,-1,-1,50.5,-50.5,-9673.5,9546,9546,9619.537879,9662.619792,-1,-1,50.5,-50.5,9673.5,9546
3/30/2011,"MA_Crossover(33,48)",9371,9468.5,-1,-1,-205,205,-9468.5,9751,9751,9601.219697,9660.713542,-1,-1,-205,205,9468.5,9751
3/31/2011,"MA_Crossover(33,48)",9420,9517.5,-1,-1,49,-49,-9517.5,9702,9702,9578.204545,9658.036458,-1,-1,49,-49,9517.5,9702
4/1/2011,"MA_Crossover(33,48)",9349.25,9446.75,-1,-1,-70.75,70.75,-9446.75,9772.75,9772.75,9557.94697,9659.791667,-1,-1,-70.75,70.75,9446.75,9772.75
4/4/2011,"MA_Crossover(33,48)",9317,9414.5,-1,-1,-32.25,32.25,-9414.5,9805,9805,9542.068182,9659.25,-1,-1,-32.25,32.25,9414.5,9805
4/5/2011,"MA_Crossover(33,48)",9375,9472.5,-1,-1,58,-58,-9472.5,9747,9747,9528.992424,9657.572917,-1,-1,58,-58,9472.5,9747
4/6/2011,"MA_Crossover(33,48)",9591,9688.5,-1,-1,216,-216,-9688.5,9531,9531,9520.840909,9658.458333,-1,-1,216,-216,9688.5,9531
4/7/2011,"MA_Crossover(33,48)",9654.5,9752,-1,-1,63.5,-63.5,-9752,9467.5,9467.5,9516.189394,9656.041667,-1,-1,63.5,-63.5,9752,9467.5
4/8/2011,"MA_Crossover(33,48)",9859.25,9956.75,-1,-1,204.75,-204.75,-9956.75,9262.75,9262.75,9524.833333,9653.671875,-1,-1,204.75,-204.75,9956.75,9262.75
4/11/2011,"MA_Crossover(33,48)",9839.5,9937,-1,-1,-19.75,19.75,-9937,9282.5,9282.5,9537.613636,9651.026042,-1,-1,-19.75,19.75,9937,9282.5
4/12/2011,"MA_Crossover(33,48)",9606.5,9704,-1,-1,-233,233,-9704,9515.5,9515.5,9540.931818,9643.921875,-1,-1,-233,233,9704,9515.5
4/13/2011,"MA_Crossover(33,48)",9490.75,9588.25,-1,-1,-115.75,115.75,-9588.25,9631.25,9631.25,9532.742424,9631.916667,-1,-1,-115.75,115.75,9588.25,9631.25
4/14/2011,"MA_Crossover(33,48)",9390.25,9487.75,-1,-1,-100.5,100.5,-9487.75,9731.75,9731.75,9517.825758,9618.046875,-1,-1,-100.5,100.5,9487.75,9731.75
4/15/2011,"MA_Crossover(33,48)",9384.75,9482.25,-1,-1,-5.5,5.5,-9482.25,9737.25,9737.25,9503.69697,9603.708333,-1,-1,-5.5,5.5,9482.25,9737.25
4/18/2011,"MA_Crossover(33,48)",9203.5,9301,-1,-1,-181.25,181.25,-9301,9918.5,9918.5,9483.227273,9588.479167,-1,-1,-181.25,181.25,9301,9918.5
4/19/2011,"MA_Crossover(33,48)",9327,9423.75,-1,-1,122.75,-122.75,-9423.75,9795.75,9795.75,9465.787879,9575.5,-1,-1,122.75,-122.75,9423.75,9795.75
4/20/2011,"MA_Crossover(33,48)",9565,9662.25,-1,-1,238.5,-238.5,-9662.25,9557.25,9557.25,9456.166667,9566.947917,-1,-1,238.5,-238.5,9662.25,9557.25
4/21/2011,"MA_Crossover(33,48)",9691,9788.5,-1,-1,126.25,-126.25,-9788.5,9431,9431,9462.439394,9556.770833,-1,-1,126.25,-126.25,9788.5,9431
4/26/2011,"MA_Crossover(33,48)",9530.5,9620.25,-1,-1,-168.25,168.25,-9620.25,9599.25,9599.25,9463.030303,9546.619792,-1,-1,-168.25,168.25,9620.25,9599.25
4/27/2011,"MA_Crossover(33,48)",9305,9394.75,-1,-1,-225.5,225.5,-9394.75,9824.75,9824.75,9464.575758,9535.453125,-1,-1,-225.5,225.5,9394.75,9824.75
4/28/2011,"MA_Crossover(33,48)",9303,9392.75,-1,-1,-2,2,-9392.75,9826.75,9826.75,9468.575758,9524.963542,-1,-1,-2,2,9392.75,9826.75
5/3/2011,"MA_Crossover(33,48)",9328.75,9418.5,-1,-1,25.75,-25.75,-9418.5,9801,9801,9473.356061,9513.895833,-1,-1,25.75,-25.75,9418.5,9801
5/4/2011,"MA_Crossover(33,48)",9101.5,9191.25,-1,-1,-227.25,227.25,-9191.25,10028.25,10028.25,9471.19697,9499.177083,-1,-1,-227.25,227.25,9191.25,10028.25
5/5/2011,"MA_Crossover(33,48)",8798.25,8888,-1,-1,-303.25,303.25,-8888,10331.5,10331.5,9461.613636,9483.015625,-1,-1,-303.25,303.25,8888,10331.5
5/6/2011,"MA_Crossover(33,48)",8811.25,8901,-1,-1,13,-13,-8901,10318.5,10318.5,9447.984848,9470.380208,-1,-1,13,-13,8901,10318.5
5/9/2011,"MA_Crossover(33,48)",8869.5,8959.25,-1,-1,58.25,-58.25,-8959.25,10260.25,10260.25,9426.833333,9457.307292,-1,-1,58.25,-58.25,8959.25,10260.25
5/10/2011,"MA_Crossover(33,48)",8891.25,8981,-1,-1,21.75,-21.75,-8981,10238.5,10238.5,9407.977273,9439.1875,-1,-1,21.75,-21.75,8981,10238.5
5/11/2011,"MA_Crossover(33,48)",8682.25,8772,-1,-1,-209,209,-8772,10447.5,10447.5,9386.439394,9414.182292,-1,-1,-209,209,8772,10447.5
5/12/2011,"MA_Crossover(33,48)",8713.25,8803,-1,-1,31,-31,-8803,10416.5,10416.5,9363.022727,9390.479167,-1,-1,31,-31,8803,10416.5
5/13/2011,"MA_Crossover(33,48)",8770.25,8860,-1,-1,57,-57,-8860,10359.5,10359.5,9334.166667,9367.380208,-1,-1,57,-57,8860,10359.5
5/16/2011,"MA_Crossover(33,48)",8816,8905.75,-1,-1,45.75,-45.75,-8905.75,10313.75,10313.75,9307.106061,9344.744792,-1,-1,45.75,-45.75,8905.75,10313.75
5/17/2011,"MA_Crossover(33,48)",8786.5,8872.25,-1,-1,-33.5,33.5,-8872.25,10347.25,10347.25,9280.121212,9321.911458,-1,-1,-33.5,33.5,8872.25,10347.25
5/18/2011,"MA_Crossover(33,48)",9052.5,9139,-1,-1,266.75,-266.75,-9139,10080.5,10080.5,9265.787879,9312.921875,-1,-1,266.75,-266.75,9139,10080.5
5/19/2011,"MA_Crossover(33,48)",8936,9022.75,-1,-1,-116.25,116.25,-9022.75,10196.75,10196.75,9246.393939,9300.942708,-1,-1,-116.25,116.25,9022.75,10196.75
5/20/2011,"MA_Crossover(33,48)",9058,9136.75,-1,-1,114,-114,-9136.75,10082.75,10082.75,9236.909091,9296.859375,-1,-1,114,-114,9136.75,10082.75
5/23/2011,"MA_Crossover(33,48)",8784,8862.75,-1,-1,-274,274,-8862.75,10356.75,10356.75,9217.636364,9288.796875,-1,-1,-274,274,8862.75,10356.75
5/24/2011,"MA_Crossover(33,48)",8856,8934.75,-1,-1,72,-72,-8934.75,10284.75,10284.75,9202.689394,9282.234375,-1,-1,72,-72,8934.75,10284.75
5/25/2011,"MA_Crossover(33,48)",9064.5,9143.25,-1,-1,208.5,-208.5,-9143.25,10076.25,10076.25,9195.037879,9279.979167,-1,-1,208.5,-208.5,9143.25,10076.25
5/26/2011,"MA_Crossover(33,48)",9015,9093.75,-1,-1,-49.5,49.5,-9093.75,10125.75,10125.75,9184.128788,9277.90625,-1,-1,-49.5,49.5,9093.75,10125.75
5/27/2011,"MA_Crossover(33,48)",9192.75,9271.5,-1,-1,177.75,-177.75,-9271.5,9948,9948,9172.060606,9276.484375,-1,-1,177.75,-177.75,9271.5,9948
5/31/2011,"MA_Crossover(33,48)",9206.25,9285,-1,-1,13.5,-13.5,-9285,9934.5,9934.5,9158.477273,9268.958333,-1,-1,13.5,-13.5,9285,9934.5
6/1/2011,"MA_Crossover(33,48)",9094,9172.75,-1,-1,-112.25,112.25,-9172.75,10046.75,10046.75,9135.287879,9260.21875,-1,-1,-112.25,112.25,9172.75,10046.75
6/2/2011,"MA_Crossover(33,48)",8910,8988.75,-1,-1,-184,184,-8988.75,10230.75,10230.75,9107.121212,9250.15625,-1,-1,-184,184,8988.75,10230.75
6/3/2011,"MA_Crossover(33,48)",9090.25,9169,-1,-1,180.25,-180.25,-9169,10050.5,10050.5,9091.477273,9241.911458,-1,-1,180.25,-180.25,9169,10050.5
6/6/2011,"MA_Crossover(33,48)",9125,9203.75,-1,-1,34.75,-34.75,-9203.75,10015.75,10015.75,9080.393939,9229.463542,-1,-1,34.75,-34.75,9203.75,10015.75
6/7/2011,"MA_Crossover(33,48)",9128.75,9207.5,-1,-1,3.75,-3.75,-9207.5,10012,10012,9072.469697,9217.375,-1,-1,3.75,-3.75,9207.5,10012
6/8/2011,"MA_Crossover(33,48)",9017.25,9096,-1,-1,-111.5,111.5,-9096,10123.5,10123.5,9061.333333,9203.630208,-1,-1,-111.5,111.5,9096,10123.5
6/9/2011,"MA_Crossover(33,48)",9041,9119.75,-1,-1,23.75,-23.75,-9119.75,10099.75,10099.75,9056.409091,9193.536458,-1,-1,23.75,-23.75,9119.75,10099.75
6/10/2011,"MA_Crossover(33,48)",8924,9002.75,-1,-1,-117,117,-9002.75,10216.75,10216.75,9044.19697,9179.953125,-1,-1,-117,117,9002.75,10216.75
6/13/2011,"MA_Crossover(33,48)",8896.25,8975,-1,-1,-27.75,27.75,-8975,10244.5,10244.5,9023.931818,9170.0625,-1,-1,-27.75,27.75,8975,10244.5
6/14/2011,"MA_Crossover(33,48)",9167.75,9236.25,-1,-1,261.25,-261.25,-9236.25,9983.25,9983.25,9008.075758,9164.807292,-1,-1,261.25,-261.25,9236.25,9983.25
6/15/2011,"MA_Crossover(33,48)",9152.25,9222,-1,-1,-14.25,14.25,-9222,9997.5,9997.5,8996.613636,9160.703125,-1,-1,-14.25,14.25,9222,9997.5
6/16/2011,"MA_Crossover(33,48)",9064.25,9133.5,-1,-1,-88.5,88.5,-9133.5,10086,10086,8989.318182,9155.4375,-1,-1,-88.5,88.5,9133.5,10086
6/17/2011,"MA_Crossover(33,48)",9094.5,9164.25,-1,-1,30.75,-30.75,-9164.25,10055.25,10055.25,8983,9149.59375,-1,-1,30.75,-30.75,9164.25,10055.25
6/20/2011,"MA_Crossover(33,48)",9005,9074.75,-1,-1,-89.5,89.5,-9074.75,10144.75,10144.75,8973.189394,9137.385417,-1,-1,-89.5,89.5,9074.75,10144.75
6/21/2011,"MA_Crossover(33,48)",9080.75,9150.5,-1,-1,75.75,-75.75,-9150.5,10069,10069,8972.560606,9125.432292,-1,-1,75.75,-75.75,9150.5,10069
6/22/2011,"MA_Crossover(33,48)",9017.25,9087,-1,-1,-63.5,63.5,-9087,10132.5,10132.5,8979.19697,9107.890625,-1,-1,-63.5,63.5,9087,10132.5
6/23/2011,"MA_Crossover(33,48)",8962,9031.75,-1,-1,-55.25,55.25,-9031.75,10187.75,10187.75,8983.765152,9089.609375,-1,-1,-55.25,55.25,9031.75,10187.75
6/24/2011,"MA_Crossover(33,48)",9043.5,9113.25,-1,-1,81.5,-81.5,-9113.25,10106.25,10106.25,8989.037879,9077.880208,-1,-1,81.5,-81.5,9113.25,10106.25
6/27/2011,"MA_Crossover(33,48)",8966.5,9036.25,-1,-1,-77,77,-9036.25,10183.25,10183.25,8991.318182,9066.958333,-1,-1,-77,77,9036.25,10183.25
6/28/2011,"MA_Crossover(33,48)",9068,9137.75,-1,-1,101.5,-101.5,-9137.75,10081.75,10081.75,9003.007576,9060.244792,-1,-1,101.5,-101.5,9137.75,10081.75
6/29/2011,"MA_Crossover(33,48)",9320,9389.75,-1,-1,252,-252,-9389.75,9829.75,9829.75,9021.393939,9058.895833,-1,-1,252,-252,9389.75,9829.75
6/30/2011,"MA_Crossover(33,48)",9422,9491.75,-1,-1,102,-102,-9491.75,9727.75,9727.75,9041.143939,9063.447917,-1,-1,102,-102,9491.75,9727.75
7/1/2011,"MA_Crossover(33,48)",9437,9506.75,-1,-1,15,-15,-9506.75,9712.75,9712.75,9059.962121,9065.739583,-1,-1,15,-15,9506.75,9712.75
7/4/2011,"MA_Crossover(33,48)",9446,9515.75,1,-1,9,-9,-9515.75,9703.75,9703.75,9079.94697,9063.260417,1,-1,9,-9,9515.75,9703.75
7/5/2011,"MA_Crossover(33,48)",9529.25,9599,1,1,83.25,83.25,9599,9787,9787,9094.393939,9059.890625,1,1,83.25,83.25,9599,9787
7/6/2011,"MA_Crossover(33,48)",9509,9578.75,1,1,-20.25,-20.25,9578.75,9766.75,9766.75,9111.757576,9059.442708,1,1,-20.25,-20.25,9578.75,9766.75
7/7/2011,"MA_Crossover(33,48)",9728,9797.75,1,1,219,219,9797.75,9985.75,9985.75,9132.060606,9068.255208,1,1,219,219,9797.75,9985.75
7/8/2011,"MA_Crossover(33,48)",9647.5,9717.25,1,1,-80.5,-80.5,9717.25,9905.25,9905.25,9158.227273,9075.432292,1,1,-80.5,-80.5,9717.25,9905.25
7/11/2011,"MA_Crossover(33,48)",9552,9621.75,1,1,-95.5,-95.5,9621.75,9809.75,9809.75,9179.318182,9080.083333,1,1,-95.5,-95.5,9621.75,9809.75
7/12/2011,"MA_Crossover(33,48)",9631.75,9701.5,1,1,79.75,79.75,9701.5,9889.5,9889.5,9196.507576,9091.130208,1,1,79.75,79.75,9701.5,9889.5
7/13/2011,"MA_Crossover(33,48)",9630.75,9700.5,1,1,-1,-1,9700.5,9888.5,9888.5,9215.166667,9108.473958,1,1,-1,-1,9700.5,9888.5
7/14/2011,"MA_Crossover(33,48)",9610.25,9680,1,1,-20.5,-20.5,9680,9868,9868,9227.818182,9125.119792,1,1,-20.5,-20.5,9680,9868
7/15/2011,"MA_Crossover(33,48)",9651.5,9721.25,1,1,41.25,41.25,9721.25,9909.25,9909.25,9241.310606,9141.411458,1,1,41.25,41.25,9721.25,9909.25
7/18/2011,"MA_Crossover(33,48)",9672.75,9742.5,1,1,21.25,21.25,9742.5,9930.5,9930.5,9258.848485,9157.692708,1,1,21.25,21.25,9742.5,9930.5
7/19/2011,"MA_Crossover(33,48)",9827.25,9895.25,1,1,152.75,152.75,9895.25,10083.25,10083.25,9286.643939,9181.546875,1,1,152.75,152.75,9895.25,10083.25
7/20/2011,"MA_Crossover(33,48)",9742.25,9810.25,1,1,-85,-85,9810.25,9998.25,9998.25,9306.401515,9202.984375,1,1,-85,-85,9810.25,9998.25
7/21/2011,"MA_Crossover(33,48)",9667,9735.25,1,1,-75,-75,9735.25,9923.25,9923.25,9322.825758,9221.666667,1,1,-75,-75,9735.25,9923.25
7/22/2011,"MA_Crossover(33,48)",9661.75,9722.25,1,1,-13,-13,9722.25,9910.25,9910.25,9338.977273,9239.286458,1,1,-13,-13,9722.25,9910.25
7/25/2011,"MA_Crossover(33,48)",9640.25,9700.75,1,1,-21.5,-21.5,9700.75,9888.75,9888.75,9357.856061,9257.072917,1,1,-21.5,-21.5,9700.75,9888.75
7/26/2011,"MA_Crossover(33,48)",9805.5,9866,1,1,165.25,165.25,9866,10054,10054,9381.022727,9272.760417,1,1,165.25,165.25,9866,10054
7/27/2011,"MA_Crossover(33,48)",9763.25,9823.75,1,1,-42.25,-42.25,9823.75,10011.75,10011.75,9406.454545,9289.994792,1,1,-42.25,-42.25,9823.75,10011.75
7/28/2011,"MA_Crossover(33,48)",9799,9859.5,1,1,35.75,35.75,9859.5,10047.5,10047.5,9433.810606,9305.432292,1,1,35.75,35.75,9859.5,10047.5
7/29/2011,"MA_Crossover(33,48)",9815.5,9876,1,1,16.5,16.5,9876,10064,10064,9453.439394,9326.921875,1,1,16.5,16.5,9876,10064
8/1/2011,"MA_Crossover(33,48)",9633.5,9694,1,1,-182,-182,9694,9882,9882,9468.022727,9343.119792,1,1,-182,-182,9694,9882
8/2/2011,"MA_Crossover(33,48)",9662,9722.5,1,1,28.5,28.5,9722.5,9910.5,9910.5,9486.136364,9355.567708,1,1,28.5,28.5,9722.5,9910.5
8/3/2011,"MA_Crossover(33,48)",9514.75,9575.25,1,1,-147.25,-147.25,9575.25,9763.25,9763.25,9498.871212,9365.979167,1,1,-147.25,-147.25,9575.25,9763.25
8/4/2011,"MA_Crossover(33,48)",9334,9394.5,1,1,-180.75,-180.75,9394.5,9582.5,9582.5,9508.840909,9368.921875,1,1,-180.75,-180.75,9394.5,9582.5
8/5/2011,"MA_Crossover(33,48)",9021,9081.5,1,1,-313,-313,9081.5,9269.5,9269.5,9507.030303,9365.0625,1,1,-313,-313,9081.5,9269.5
8/8/2011,"MA_Crossover(33,48)",8763.75,8824.25,1,1,-257.25,-257.25,8824.25,9012.25,9012.25,9499.348485,9358.182292,1,1,-257.25,-257.25,8824.25,9012.25
8/9/2011,"MA_Crossover(33,48)",8712.75,8773.25,1,1,-51,-51,8773.25,8961.25,8961.25,9491.795455,9354.072917,1,1,-51,-51,8773.25,8961.25
8/10/2011,"MA_Crossover(33,48)",8574.75,8635.25,1,1,-138,-138,8635.25,8823.25,8823.25,9477.590909,9343.333333,1,1,-138,-138,8635.25,8823.25
8/11/2011,"MA_Crossover(33,48)",8860,8920.5,1,1,285.25,285.25,8920.5,9108.5,9108.5,9474.363636,9337.8125,1,1,285.25,285.25,8920.5,9108.5
8/12/2011,"MA_Crossover(33,48)",8845.5,8906,1,1,-14.5,-14.5,8906,9094,9094,9467.621212,9331.911458,1,1,-14.5,-14.5,8906,9094
8/15/2011,"MA_Crossover(33,48)",8888.25,8948.75,1,1,42.75,42.75,8948.75,9136.75,9136.75,9454.537879,9329.223958,1,1,42.75,42.75,8948.75,9136.75
8/16/2011,"MA_Crossover(33,48)",8819.75,8875.75,1,1,-73,-73,8875.75,9063.75,9063.75,9436.287879,9324.614583,1,1,-73,-73,8875.75,9063.75
8/17/2011,"MA_Crossover(33,48)",8954.5,9010.75,1,1,135,135,9010.75,9198.75,9198.75,9421.666667,9325.25,1,1,135,135,9010.75,9198.75
8/18/2011,"MA_Crossover(33,48)",8759.75,8815.75,1,1,-195,-195,8815.75,9003.75,9003.75,9400.871212,9322.40625,1,1,-195,-195,8815.75,9003.75
8/19/2011,"MA_Crossover(33,48)",8813.75,8863.75,1,1,48,48,8863.75,9051.75,9051.75,9379.189394,9315.03125,1,1,48,48,8863.75,9051.75
8/22/2011,"MA_Crossover(33,48)",8708.5,8758.5,1,1,-105.25,-105.25,8758.5,8946.5,8946.5,9354.931818,9305.786458,1,1,-105.25,-105.25,8758.5,8946.5
8/23/2011,"MA_Crossover(33,48)",8838.75,8888.75,1,1,130.25,130.25,8888.75,9076.75,9076.75,9327.984848,9301.088542,1,1,130.25,130.25,8888.75,9076.75
8/24/2011,"MA_Crossover(33,48)",8866,8916,1,1,27.25,27.25,8916,9104,9104,9304.30303,9296.328125,1,1,27.25,27.25,8916,9104
8/25/2011,"MA_Crossover(33,48)",9022,9072,-1,1,156,156,9072,9260,9260,9288.242424,9296.682292,-1,1,156,156,9072,9260
8/26/2011,"MA_Crossover(33,48)",9066.75,9116.75,-1,-1,44.75,-44.75,-9116.75,9215.25,9215.25,9271.121212,9296.390625,-1,-1,44.75,-44.75,9116.75,9215.25
8/30/2011,"MA_Crossover(33,48)",9150.5,9200.5,-1,-1,83.75,-83.75,-9200.5,9131.5,9131.5,9256.568182,9299.166667,-1,-1,83.75,-83.75,9200.5,9131.5
8/31/2011,"MA_Crossover(33,48)",9263.75,9313.75,-1,-1,113.25,-113.25,-9313.75,9018.25,9018.25,9246.068182,9305.453125,-1,-1,113.25,-113.25,9313.75,9018.25
9/1/2011,"MA_Crossover(33,48)",9132.25,9182.25,-1,-1,-131.5,131.5,-9182.25,9149.75,9149.75,9230.333333,9307.302083,-1,-1,-131.5,131.5,9182.25,9149.75
9/2/2011,"MA_Crossover(33,48)",9062.25,9112.25,-1,-1,-70,70,-9112.25,9219.75,9219.75,9211.833333,9309.296875,-1,-1,-70,70,9112.25,9219.75
9/5/2011,"MA_Crossover(33,48)",8945,8995,-1,-1,-117.25,117.25,-8995,9337,9337,9185.098485,9306.734375,-1,-1,-117.25,117.25,8995,9337
9/6/2011,"MA_Crossover(33,48)",8918,8968,-1,-1,-27,27,-8968,9364,9364,9160.121212,9298.359375,-1,-1,-27,27,8968,9364
9/7/2011,"MA_Crossover(33,48)",9078,9128,-1,-1,160,-160,-9128,9204,9204,9142.272727,9291.192708,-1,-1,160,-160,9128,9204
9/8/2011,"MA_Crossover(33,48)",9100,9150,-1,-1,22,-22,-9150,9182,9182,9125.25,9284.171875,-1,-1,22,-22,9150,9182
9/9/2011,"MA_Crossover(33,48)",8803.25,8853.25,-1,-1,-296.75,296.75,-8853.25,9478.75,9478.75,9099.886364,9270.78125,-1,-1,-296.75,296.75,8853.25,9478.75
9/12/2011,"MA_Crossover(33,48)",8735.25,8785.25,-1,-1,-68,68,-8785.25,9546.75,9546.75,9067.454545,9254.239583,-1,-1,-68,68,8785.25,9546.75
9/13/2011,"MA_Crossover(33,48)",8748.75,8798.75,-1,-1,13.5,-13.5,-8798.75,9533.25,9533.25,9036.712121,9238.401042,-1,-1,13.5,-13.5,8798.75,9533.25
9/14/2011,"MA_Crossover(33,48)",8606.75,8656.75,-1,-1,-142,142,-8656.75,9675.25,9675.25,9000.583333,9215.041667,-1,-1,-142,142,8656.75,9675.25
9/15/2011,"MA_Crossover(33,48)",8687.5,8737.5,-1,-1,80.75,-80.75,-8737.5,9594.5,9594.5,8966.401515,9195.041667,-1,-1,80.75,-80.75,8737.5,9594.5
9/16/2011,"MA_Crossover(33,48)",8671.75,8721.75,-1,-1,-15.75,15.75,-8721.75,9610.25,9610.25,8937.257576,9176.703125,-1,-1,-15.75,15.75,8721.75,9610.25
9/19/2011,"MA_Crossover(33,48)",8339,8389,-1,-1,-332.75,332.75,-8389,9943,9943,8897.166667,9149.770833,-1,-1,-332.75,332.75,8389,9943
9/20/2011,"MA_Crossover(33,48)",8291,8336.75,-1,-1,-52.25,52.25,-8336.75,9995.25,9995.25,8860.083333,9121.859375,-1,-1,-52.25,52.25,8336.75,9995.25
9/21/2011,"MA_Crossover(33,48)",8287,8332,-1,-1,-4.75,4.75,-8332,10000,10000,8828.356061,9094.291667,-1,-1,-4.75,4.75,8332,10000
9/22/2011,"MA_Crossover(33,48)",7663.25,7708,-1,-1,-624,624,-7708,10624,10624,8787.212121,9052.869792,-1,-1,-624,624,7708,10624
9/23/2011,"MA_Crossover(33,48)",7354.5,7393.25,-1,-1,-314.75,314.75,-7393.25,10938.75,10938.75,8744.507576,9004.572917,-1,-1,-314.75,314.75,7393.25,10938.75
9/26/2011,"MA_Crossover(33,48)",7261.75,7300.5,-1,-1,-92.75,92.75,-7300.5,11031.5,11031.5,8700.537879,8951.125,-1,-1,-92.75,92.75,7300.5,11031.5
9/27/2011,"MA_Crossover(33,48)",7588.75,7627.5,-1,-1,327,-327,-7627.5,10704.5,10704.5,8670.659091,8906.260417,-1,-1,327,-327,7627.5,10704.5
9/28/2011,"MA_Crossover(33,48)",7240,7278.75,-1,-1,-348.75,348.75,-7278.75,11053.25,11053.25,8621.568182,8855.697917,-1,-1,-348.75,348.75,7278.75,11053.25
9/29/2011,"MA_Crossover(33,48)",7217.25,7256,-1,-1,-22.75,22.75,-7256,11076,11076,8572.227273,8804.770833,-1,-1,-22.75,22.75,7256,11076
9/30/2011,"MA_Crossover(33,48)",7004.5,7043.25,-1,-1,-212.75,212.75,-7043.25,11288.75,11288.75,8515.143939,8749.859375,-1,-1,-212.75,212.75,7043.25,11288.75
