date,Coal_Newcastle_Front
2012-01-31 00:00:00,117.45
2012-02-01 00:00:00,117.15
2012-02-02 00:00:00,117.65
2012-02-03 00:00:00,118.25
2012-02-06 00:00:00,118.05
2012-02-07 00:00:00,118.2
2012-02-08 00:00:00,118.1
2012-02-09 00:00:00,118.0
2012-02-10 00:00:00,117.75
2012-02-13 00:00:00,117.85
2012-02-14 00:00:00,117.95
2012-02-15 00:00:00,118.05
2012-02-16 00:00:00,118.05
2012-02-17 00:00:00,118.15
2012-02-20 00:00:00,118.05
2012-02-21 00:00:00,117.85
2012-02-22 00:00:00,118.1
2012-02-23 00:00:00,118.0
2012-02-24 00:00:00,118.0
2012-02-27 00:00:00,114.5
2012-02-28 00:00:00,113.5
2012-02-29 00:00:00,112.1
2012-03-01 00:00:00,111.25
2012-03-02 00:00:00,110.75
2012-03-05 00:00:00,110.05
2012-03-06 00:00:00,109.35
2012-03-07 00:00:00,109.35
2012-03-08 00:00:00,108.6
2012-03-09 00:00:00,107.65
2012-03-12 00:00:00,107.1
2012-03-13 00:00:00,106.8
2012-03-14 00:00:00,107.2
2012-03-15 00:00:00,107.0
2012-03-16 00:00:00,107.15
2012-03-19 00:00:00,107.25
2012-03-20 00:00:00,106.9
2012-03-21 00:00:00,107.25
2012-03-22 00:00:00,107.3
2012-03-23 00:00:00,107.15
2012-03-26 00:00:00,107.0
2012-03-27 00:00:00,107.0
2012-03-28 00:00:00,107.2
2012-03-29 00:00:00,107.0
2012-03-30 00:00:00,107.0
2012-04-02 00:00:00,109.45
2012-04-03 00:00:00,108.45
2012-04-04 00:00:00,106.95
2012-04-05 00:00:00,106.75
2012-04-06 00:00:00,106.75
2012-04-09 00:00:00,106.75
2012-04-10 00:00:00,106.4
2012-04-11 00:00:00,105.4
2012-04-12 00:00:00,105.45
2012-04-13 00:00:00,105.05
2012-04-16 00:00:00,103.65
2012-04-17 00:00:00,102.85
2012-04-18 00:00:00,103.55
2012-04-19 00:00:00,103.05
2012-04-20 00:00:00,103.2
2012-04-23 00:00:00,102.7
2012-04-24 00:00:00,103.25
2012-04-25 00:00:00,103.05
2012-04-26 00:00:00,103.05
2012-04-27 00:00:00,102.95
2012-04-30 00:00:00,100.75
2012-05-01 00:00:00,100.95
2012-05-02 00:00:00,99.75
2012-05-03 00:00:00,99.9
2012-05-04 00:00:00,99.65
2012-05-07 00:00:00,99.65
2012-05-08 00:00:00,99.6
2012-05-09 00:00:00,99.75
2012-05-10 00:00:00,99.6
2012-05-11 00:00:00,99.65
2012-05-14 00:00:00,99.35
2012-05-15 00:00:00,99.0
2012-05-16 00:00:00,98.75
2012-05-17 00:00:00,99.05
2012-05-18 00:00:00,98.65
2012-05-21 00:00:00,98.2
2012-05-22 00:00:00,97.85
2012-05-23 00:00:00,96.95
2012-05-24 00:00:00,97.25
2012-05-25 00:00:00,98.5
2012-05-28 00:00:00,91.3
2012-05-29 00:00:00,92.25
2012-05-30 00:00:00,91.65
2012-05-31 00:00:00,91.45
2012-06-01 00:00:00,91.25
2012-06-04 00:00:00,91.25
2012-06-05 00:00:00,91.25
2012-06-06 00:00:00,90.25
2012-06-07 00:00:00,89.4
2012-06-08 00:00:00,88.5
2012-06-11 00:00:00,88.25
2012-06-12 00:00:00,88.3
2012-06-13 00:00:00,88.65
2012-06-14 00:00:00,87.45
2012-06-15 00:00:00,87.85
2012-06-18 00:00:00,87.2
2012-06-19 00:00:00,87.6
2012-06-20 00:00:00,87.65
2012-06-21 00:00:00,87.75
2012-06-22 00:00:00,88.15
2012-06-25 00:00:00,88.1
2012-06-26 00:00:00,88.1
2012-06-27 00:00:00,88.4
2012-06-28 00:00:00,88.4
2012-06-29 00:00:00,88.4
2012-07-02 00:00:00,89.9
2012-07-03 00:00:00,90.15
2012-07-04 00:00:00,89.7
2012-07-05 00:00:00,89.0
2012-07-06 00:00:00,88.9
2012-07-09 00:00:00,88.6
2012-07-10 00:00:00,87.9
2012-07-11 00:00:00,87.3
2012-07-12 00:00:00,87.15
2012-07-13 00:00:00,87.55
2012-07-16 00:00:00,87.75
2012-07-17 00:00:00,87.5
2012-07-18 00:00:00,88.05
2012-07-19 00:00:00,87.95
2012-07-20 00:00:00,88.1
2012-07-23 00:00:00,87.05
2012-07-24 00:00:00,87.55
2012-07-25 00:00:00,87.75
2012-07-26 00:00:00,88.15
2012-07-27 00:00:00,88.4
2012-07-30 00:00:00,89.1
2012-07-31 00:00:00,90.15
2012-08-01 00:00:00,90.2
2012-08-02 00:00:00,89.45
2012-08-03 00:00:00,89.75
2012-08-06 00:00:00,91.55
2012-08-07 00:00:00,92.1
2012-08-08 00:00:00,93.4
2012-08-09 00:00:00,92.55
2012-08-10 00:00:00,92.15
2012-08-13 00:00:00,92.55
2012-08-14 00:00:00,92.45
2012-08-15 00:00:00,92.1
2012-08-16 00:00:00,91.8
2012-08-17 00:00:00,91.55
2012-08-20 00:00:00,91.5
2012-08-21 00:00:00,91.65
2012-08-22 00:00:00,91.4
2012-08-23 00:00:00,91.45
2012-08-24 00:00:00,91.35
2012-08-27 00:00:00,91.35
2012-08-28 00:00:00,91.3
2012-08-29 00:00:00,91.05
2012-08-30 00:00:00,91.1
2012-08-31 00:00:00,91.75
2012-09-03 00:00:00,91.8
2012-09-04 00:00:00,91.2
2012-09-05 00:00:00,91.35
2012-09-06 00:00:00,91.15
2012-09-07 00:00:00,91.2
2012-09-10 00:00:00,91.0
2012-09-11 00:00:00,90.55
2012-09-12 00:00:00,90.55
2012-09-13 00:00:00,90.0
2012-09-14 00:00:00,90.0
2012-09-17 00:00:00,90.0
2012-09-18 00:00:00,90.5
2012-09-19 00:00:00,90.6
2012-09-20 00:00:00,90.1
2012-09-21 00:00:00,90.45
2012-09-24 00:00:00,89.5
2012-09-25 00:00:00,89.65
2012-09-26 00:00:00,89.6
2012-09-27 00:00:00,89.6
2012-09-28 00:00:00,89.5
2012-10-01 00:00:00,86.15
2012-10-02 00:00:00,86.15
2012-10-03 00:00:00,85.85
2012-10-04 00:00:00,86.25
2012-10-05 00:00:00,86.25
2012-10-08 00:00:00,86.0
2012-10-09 00:00:00,85.2
2012-10-10 00:00:00,84.35
2012-10-11 00:00:00,83.6
2012-10-12 00:00:00,83.3
2012-10-15 00:00:00,82.35
2012-10-16 00:00:00,82.55
2012-10-17 00:00:00,83.75
2012-10-18 00:00:00,83.3
2012-10-19 00:00:00,83.5
2012-10-22 00:00:00,83.15
2012-10-23 00:00:00,83.05
2012-10-24 00:00:00,83.25
2012-10-25 00:00:00,83.25
2012-10-26 00:00:00,83.25
2012-10-29 00:00:00,83.7
2012-10-30 00:00:00,84.0
2012-10-31 00:00:00,83.6
2012-11-01 00:00:00,83.4
2012-11-02 00:00:00,82.9
2012-11-05 00:00:00,83.35
2012-11-06 00:00:00,83.2
2012-11-07 00:00:00,83.15
2012-11-08 00:00:00,84.2
2012-11-09 00:00:00,84.7
2012-11-12 00:00:00,85.0
2012-11-13 00:00:00,84.3
2012-11-14 00:00:00,84.45
2012-11-15 00:00:00,84.8
2012-11-16 00:00:00,85.55
2012-11-19 00:00:00,85.4
2012-11-20 00:00:00,84.95
2012-11-21 00:00:00,84.8
2012-11-22 00:00:00,85.55
2012-11-23 00:00:00,85.45
2012-11-26 00:00:00,85.6
2012-11-27 00:00:00,85.55
2012-11-28 00:00:00,85.8
2012-11-29 00:00:00,85.85
2012-11-30 00:00:00,85.9
2012-12-03 00:00:00,95.15
2012-12-04 00:00:00,94.6
2012-12-05 00:00:00,94.4
2012-12-06 00:00:00,93.75
2012-12-07 00:00:00,93.2
2012-12-10 00:00:00,93.15
2012-12-11 00:00:00,92.6
2012-12-12 00:00:00,91.95
2012-12-13 00:00:00,92.85
2012-12-14 00:00:00,93.75
2012-12-17 00:00:00,93.5
2012-12-18 00:00:00,93.7
2012-12-19 00:00:00,93.8
2012-12-20 00:00:00,93.7
2012-12-21 00:00:00,93.45
2012-12-24 00:00:00,93.45
2012-12-25 00:00:00,93.45
2012-12-26 00:00:00,93.45
2012-12-27 00:00:00,93.5
2012-12-28 00:00:00,93.55
2012-12-31 00:00:00,93.75
2013-01-01 00:00:00,93.75
2013-01-02 00:00:00,94.85
2013-01-03 00:00:00,94.4
2013-01-04 00:00:00,95.0
2013-01-07 00:00:00,94.35
2013-01-08 00:00:00,93.4
2013-01-09 00:00:00,93.3
2013-01-10 00:00:00,93.25
2013-01-11 00:00:00,93.65
2013-01-14 00:00:00,93.6
2013-01-15 00:00:00,93.3
2013-01-16 00:00:00,93.25
2013-01-17 00:00:00,93.35
2013-01-18 00:00:00,93.25
2013-01-21 00:00:00,93.25
2013-01-22 00:00:00,93.25
2013-01-23 00:00:00,93.15
2013-01-24 00:00:00,93.15
2013-01-25 00:00:00,93.25
2013-01-28 00:00:00,95.35
2013-01-29 00:00:00,95.35
2013-01-30 00:00:00,95.45
2013-01-31 00:00:00,95.2
2013-02-01 00:00:00,95.4
2013-02-04 00:00:00,95.6
2013-02-05 00:00:00,96.15
2013-02-06 00:00:00,96.3
2013-02-07 00:00:00,95.7
2013-02-08 00:00:00,96.0
2013-02-11 00:00:00,95.4
2013-02-12 00:00:00,95.55
2013-02-13 00:00:00,95.1
2013-02-14 00:00:00,95.1
2013-02-15 00:00:00,94.85
2013-02-18 00:00:00,94.65
2013-02-19 00:00:00,94.9
2013-02-20 00:00:00,94.9
2013-02-21 00:00:00,95.25
2013-02-22 00:00:00,94.5
2013-02-25 00:00:00,93.35
2013-02-26 00:00:00,92.75
2013-02-27 00:00:00,93.55
2013-02-28 00:00:00,94.25
2013-03-01 00:00:00,94.05
2013-03-04 00:00:00,93.35
2013-03-05 00:00:00,93.1
2013-03-06 00:00:00,92.75
2013-03-07 00:00:00,92.35
2013-03-08 00:00:00,92.05
2013-03-11 00:00:00,91.85
2013-03-12 00:00:00,92.3
2013-03-13 00:00:00,92.25
2013-03-14 00:00:00,92.2
2013-03-15 00:00:00,92.55
2013-03-18 00:00:00,92.25
2013-03-19 00:00:00,91.75
2013-03-20 00:00:00,91.1
2013-03-21 00:00:00,91.6
2013-03-22 00:00:00,91.8
2013-03-25 00:00:00,91.9
2013-03-26 00:00:00,91.75
2013-03-27 00:00:00,90.95
2013-03-28 00:00:00,90.65
2013-03-29 00:00:00,90.65
2013-04-01 00:00:00,87.05
2013-04-02 00:00:00,86.9
2013-04-03 00:00:00,87.65
2013-04-04 00:00:00,88.05
2013-04-05 00:00:00,88.4
2013-04-08 00:00:00,88.5
2013-04-09 00:00:00,88.3
2013-04-10 00:00:00,88.5
2013-04-11 00:00:00,88.8
2013-04-12 00:00:00,89.4
2013-04-15 00:00:00,88.2
2013-04-16 00:00:00,88.05
2013-04-17 00:00:00,87.45
2013-04-18 00:00:00,87.65
2013-04-19 00:00:00,87.4
2013-04-22 00:00:00,87.5
2013-04-23 00:00:00,88.15
2013-04-24 00:00:00,87.25
2013-04-25 00:00:00,87.3
2013-04-26 00:00:00,86.95
2013-04-29 00:00:00,86.8
2013-04-30 00:00:00,87.0
2013-05-01 00:00:00,87.0
2013-05-02 00:00:00,86.9
2013-05-03 00:00:00,87.5
2013-05-06 00:00:00,87.5
2013-05-07 00:00:00,87.65
2013-05-08 00:00:00,87.7
2013-05-09 00:00:00,87.7
2013-05-10 00:00:00,87.35
2013-05-13 00:00:00,87.4
2013-05-14 00:00:00,87.5
2013-05-15 00:00:00,87.6
2013-05-16 00:00:00,87.65
2013-05-17 00:00:00,87.7
2013-05-20 00:00:00,87.75
2013-05-21 00:00:00,87.7
2013-05-22 00:00:00,87.65
2013-05-23 00:00:00,87.8
2013-05-24 00:00:00,87.75
2013-05-27 00:00:00,87.75
2013-05-28 00:00:00,87.5
2013-05-29 00:00:00,87.7
2013-05-30 00:00:00,87.65
2013-05-31 00:00:00,87.7
2013-06-03 00:00:00,86.6
2013-06-04 00:00:00,86.55
2013-06-05 00:00:00,86.4
2013-06-06 00:00:00,85.7
2013-06-07 00:00:00,85.5
2013-06-10 00:00:00,84.45
2013-06-11 00:00:00,84.05
2013-06-12 00:00:00,83.9
2013-06-13 00:00:00,83.75
2013-06-14 00:00:00,83.75
2013-06-17 00:00:00,83.8
2013-06-18 00:00:00,83.7
2013-06-19 00:00:00,83.75
2013-06-20 00:00:00,83.45
2013-06-21 00:00:00,83.15
2013-06-24 00:00:00,82.95
2013-06-25 00:00:00,83.0
2013-06-26 00:00:00,83.0
2013-06-27 00:00:00,83.0
2013-06-28 00:00:00,83.0
2013-07-01 00:00:00,76.95
2013-07-02 00:00:00,77.55
2013-07-03 00:00:00,77.35
2013-07-04 00:00:00,76.95
2013-07-05 00:00:00,76.95
2013-07-08 00:00:00,76.95
2013-07-09 00:00:00,76.85
2013-07-10 00:00:00,76.45
2013-07-11 00:00:00,76.95
2013-07-12 00:00:00,76.6
2013-07-15 00:00:00,77.0
2013-07-16 00:00:00,77.15
2013-07-17 00:00:00,77.25
2013-07-18 00:00:00,77.4
2013-07-19 00:00:00,77.3
2013-07-22 00:00:00,77.2
2013-07-23 00:00:00,77.35
2013-07-24 00:00:00,77.25
2013-07-25 00:00:00,77.3
2013-07-26 00:00:00,77.25
2013-07-29 00:00:00,76.85
2013-07-30 00:00:00,77.3
2013-07-31 00:00:00,77.05
2013-08-01 00:00:00,76.95
2013-08-02 00:00:00,77.0
2013-08-05 00:00:00,76.95
2013-08-06 00:00:00,76.8
2013-08-07 00:00:00,76.9
2013-08-08 00:00:00,77.1
2013-08-09 00:00:00,77.7
2013-08-12 00:00:00,78.35
2013-08-13 00:00:00,78.45
2013-08-14 00:00:00,78.9
2013-08-15 00:00:00,78.65
2013-08-16 00:00:00,78.7
2013-08-19 00:00:00,78.8
2013-08-20 00:00:00,78.55
2013-08-21 00:00:00,78.45
2013-08-22 00:00:00,78.5
2013-08-23 00:00:00,78.3
2013-08-26 00:00:00,78.3
2013-08-27 00:00:00,78.1
2013-08-28 00:00:00,78.25
2013-08-29 00:00:00,78.25
2013-08-30 00:00:00,78.55
2013-09-02 00:00:00,78.45
2013-09-03 00:00:00,78.5
2013-09-04 00:00:00,76.95
2013-09-05 00:00:00,77.0
2013-09-06 00:00:00,77.1
2013-09-09 00:00:00,77.2
2013-09-10 00:00:00,77.25
2013-09-11 00:00:00,77.4
2013-09-12 00:00:00,77.7
2013-09-13 00:00:00,77.8
2013-09-16 00:00:00,77.75
2013-09-17 00:00:00,78.5
2013-09-18 00:00:00,78.55
2013-09-19 00:00:00,78.55
2013-09-20 00:00:00,78.4
2013-09-23 00:00:00,78.5
2013-09-24 00:00:00,78.5
2013-09-25 00:00:00,78.55
2013-09-26 00:00:00,78.55
2013-09-27 00:00:00,78.4
2013-09-30 00:00:00,79.15
2013-10-01 00:00:00,78.75
2013-10-02 00:00:00,79.95
2013-10-03 00:00:00,79.8
2013-10-04 00:00:00,80.0
2013-10-07 00:00:00,80.8
2013-10-08 00:00:00,80.5
2013-10-09 00:00:00,80.9
2013-10-10 00:00:00,80.9
2013-10-11 00:00:00,80.45
2013-10-14 00:00:00,80.7
2013-10-15 00:00:00,80.6
2013-10-16 00:00:00,80.55
2013-10-17 00:00:00,80.75
2013-10-18 00:00:00,81.3
2013-10-21 00:00:00,80.9
2013-10-22 00:00:00,81.2
2013-10-23 00:00:00,81.25
2013-10-24 00:00:00,81.5
2013-10-25 00:00:00,81.45
2013-10-28 00:00:00,84.6
2013-10-29 00:00:00,84.7
2013-10-30 00:00:00,84.4
2013-10-31 00:00:00,84.15
2013-11-01 00:00:00,84.4
2013-11-04 00:00:00,83.95
2013-11-05 00:00:00,84.0
2013-11-06 00:00:00,84.15
2013-11-07 00:00:00,84.7
2013-11-08 00:00:00,84.55
2013-11-11 00:00:00,84.45
2013-11-12 00:00:00,84.5
2013-11-13 00:00:00,84.5
2013-11-14 00:00:00,84.55
2013-11-15 00:00:00,84.7
2013-11-18 00:00:00,84.65
2013-11-19 00:00:00,84.6
2013-11-20 00:00:00,84.65
2013-11-21 00:00:00,84.65
2013-11-22 00:00:00,84.4
2013-11-25 00:00:00,84.5
2013-11-26 00:00:00,84.55
2013-11-27 00:00:00,84.55
2013-11-28 00:00:00,84.5
2013-11-29 00:00:00,84.55
2013-12-02 00:00:00,85.2
2013-12-03 00:00:00,86.2
2013-12-04 00:00:00,85.4
2013-12-05 00:00:00,85.35
2013-12-06 00:00:00,85.3
2013-12-09 00:00:00,85.3
2013-12-10 00:00:00,85.2
2013-12-11 00:00:00,85.45
2013-12-12 00:00:00,85.45
2013-12-13 00:00:00,85.4
2013-12-16 00:00:00,85.65
2013-12-17 00:00:00,85.7
2013-12-18 00:00:00,85.8
2013-12-19 00:00:00,85.9
2013-12-20 00:00:00,85.85
2013-12-23 00:00:00,85.85
2013-12-24 00:00:00,85.85
2013-12-25 00:00:00,85.85
2013-12-26 00:00:00,85.85
2013-12-27 00:00:00,85.95
2013-12-30 00:00:00,87.25
2013-12-31 00:00:00,87.25
2014-01-01 00:00:00,87.25
2014-01-02 00:00:00,87.15
2014-01-03 00:00:00,86.5
2014-01-06 00:00:00,85.7
2014-01-07 00:00:00,85.0
2014-01-08 00:00:00,85.2
2014-01-09 00:00:00,85.0
2014-01-10 00:00:00,83.8
2014-01-13 00:00:00,83.5
2014-01-14 00:00:00,83.15
2014-01-15 00:00:00,83.55
2014-01-16 00:00:00,83.55
2014-01-17 00:00:00,83.55
2014-01-20 00:00:00,83.05
2014-01-21 00:00:00,82.45
2014-01-22 00:00:00,82.6
2014-01-23 00:00:00,82.35
2014-01-24 00:00:00,82.6
2014-01-27 00:00:00,82.2
2014-01-28 00:00:00,82.2
2014-01-29 00:00:00,82.2
2014-01-30 00:00:00,82.15
2014-01-31 00:00:00,82.35
2014-02-03 00:00:00,79.2
2014-02-04 00:00:00,78.3
2014-02-05 00:00:00,78.2
2014-02-06 00:00:00,78.2
2014-02-07 00:00:00,77.9
2014-02-10 00:00:00,77.95
2014-02-11 00:00:00,77.25
2014-02-12 00:00:00,77.25
2014-02-13 00:00:00,77.3
2014-02-14 00:00:00,77.35
2014-02-17 00:00:00,77.55
2014-02-18 00:00:00,77.6
2014-02-19 00:00:00,77.5
2014-02-20 00:00:00,77.6
2014-02-21 00:00:00,77.6
2014-02-24 00:00:00,77.3
2014-02-25 00:00:00,77.45
2014-02-26 00:00:00,77.25
2014-02-27 00:00:00,77.45
2014-02-28 00:00:00,77.55
2014-03-03 00:00:00,76.7
2014-03-04 00:00:00,76.1
2014-03-05 00:00:00,74.95
2014-03-06 00:00:00,74.5
2014-03-07 00:00:00,74.45
2014-03-10 00:00:00,72.65
2014-03-11 00:00:00,73.05
2014-03-12 00:00:00,73.25
2014-03-13 00:00:00,73.9
2014-03-14 00:00:00,74.5
2014-03-17 00:00:00,74.6
2014-03-18 00:00:00,74.55
2014-03-19 00:00:00,74.5
2014-03-20 00:00:00,74.4
2014-03-21 00:00:00,74.5
2014-03-24 00:00:00,74.5
2014-03-25 00:00:00,74.3
2014-03-26 00:00:00,74.3
2014-03-27 00:00:00,74.35
2014-03-28 00:00:00,74.35
2014-03-31 00:00:00,74.55
2014-04-01 00:00:00,74.5
2014-04-02 00:00:00,73.45
2014-04-03 00:00:00,73.65
2014-04-04 00:00:00,73.55
2014-04-07 00:00:00,73.45
2014-04-08 00:00:00,73.4
2014-04-09 00:00:00,73.4
2014-04-10 00:00:00,74.0
2014-04-11 00:00:00,74.5
2014-04-14 00:00:00,74.55
2014-04-15 00:00:00,74.75
2014-04-16 00:00:00,74.25
2014-04-17 00:00:00,74.25
2014-04-18 00:00:00,74.25
2014-04-21 00:00:00,74.25
2014-04-22 00:00:00,73.5
2014-04-23 00:00:00,73.45
2014-04-24 00:00:00,73.4
2014-04-25 00:00:00,73.4
2014-04-28 00:00:00,73.3
2014-04-29 00:00:00,73.45
2014-04-30 00:00:00,73.35
2014-05-01 00:00:00,73.5
2014-05-02 00:00:00,73.4
2014-05-05 00:00:00,73.4
2014-05-06 00:00:00,73.2
2014-05-07 00:00:00,73.2
2014-05-08 00:00:00,73.5
2014-05-09 00:00:00,73.5
2014-05-12 00:00:00,74.05
2014-05-13 00:00:00,74.2
2014-05-14 00:00:00,74.3
2014-05-15 00:00:00,74.3
2014-05-16 00:00:00,74.25
2014-05-19 00:00:00,74.25
2014-05-20 00:00:00,74.25
2014-05-21 00:00:00,74.25
2014-05-22 00:00:00,74.2
2014-05-23 00:00:00,74.25
2014-05-26 00:00:00,74.25
2014-05-27 00:00:00,74.25
2014-05-28 00:00:00,73.95
2014-05-29 00:00:00,73.95
2014-05-30 00:00:00,73.9
2014-06-02 00:00:00,72.15
2014-06-03 00:00:00,72.45
2014-06-04 00:00:00,72.2
2014-06-05 00:00:00,72.15
2014-06-06 00:00:00,72.25
2014-06-09 00:00:00,72.1
2014-06-10 00:00:00,72.15
2014-06-11 00:00:00,72.15
2014-06-12 00:00:00,72.05
2014-06-13 00:00:00,72.15
2014-06-16 00:00:00,72.5
2014-06-17 00:00:00,72.25
2014-06-18 00:00:00,72.0
2014-06-19 00:00:00,71.95
2014-06-20 00:00:00,72.0
2014-06-23 00:00:00,72.0
2014-06-24 00:00:00,72.0
2014-06-25 00:00:00,72.0
2014-06-26 00:00:00,71.85
2014-06-27 00:00:00,71.9
2014-06-30 00:00:00,71.1
2014-07-01 00:00:00,70.7
2014-07-02 00:00:00,70.75
2014-07-03 00:00:00,70.05
2014-07-04 00:00:00,69.85
2014-07-07 00:00:00,70.0
2014-07-08 00:00:00,69.9
2014-07-09 00:00:00,69.85
2014-07-10 00:00:00,69.8
2014-07-11 00:00:00,69.65
2014-07-14 00:00:00,69.5
2014-07-15 00:00:00,69.5
2014-07-16 00:00:00,68.9
2014-07-17 00:00:00,69.0
2014-07-18 00:00:00,69.1
2014-07-21 00:00:00,69.0
2014-07-22 00:00:00,69.1
2014-07-23 00:00:00,69.25
2014-07-24 00:00:00,69.3
2014-07-25 00:00:00,69.3
2014-07-28 00:00:00,69.9
2014-07-29 00:00:00,70.15
2014-07-30 00:00:00,69.55
2014-07-31 00:00:00,68.95
2014-08-01 00:00:00,68.95
2014-08-04 00:00:00,69.35
2014-08-05 00:00:00,69.75
2014-08-06 00:00:00,69.95
2014-08-07 00:00:00,70.3
2014-08-08 00:00:00,70.55
2014-08-11 00:00:00,70.2
2014-08-12 00:00:00,69.85
2014-08-13 00:00:00,70.05
2014-08-14 00:00:00,69.75
2014-08-15 00:00:00,70.25
2014-08-18 00:00:00,70.2
2014-08-19 00:00:00,70.0
2014-08-20 00:00:00,69.8
2014-08-21 00:00:00,69.75
2014-08-22 00:00:00,69.25
2014-08-25 00:00:00,69.25
2014-08-26 00:00:00,69.35
2014-08-27 00:00:00,69.3
2014-08-28 00:00:00,69.1
2014-08-29 00:00:00,69.25
2014-09-01 00:00:00,67.7
2014-09-02 00:00:00,67.35
2014-09-03 00:00:00,67.05
2014-09-04 00:00:00,66.55
2014-09-05 00:00:00,66.1
2014-09-08 00:00:00,66.35
2014-09-09 00:00:00,66.15
2014-09-10 00:00:00,66.2
2014-09-11 00:00:00,66.1
2014-09-12 00:00:00,65.9
2014-09-15 00:00:00,66.15
2014-09-16 00:00:00,66.2
2014-09-17 00:00:00,66.05
2014-09-18 00:00:00,66.15
2014-09-19 00:00:00,66.1
2014-09-22 00:00:00,66.2
2014-09-23 00:00:00,66.2
2014-09-24 00:00:00,66.25
2014-09-25 00:00:00,66.15
2014-09-26 00:00:00,66.3
2014-09-29 00:00:00,64.55
2014-09-30 00:00:00,64.65
2014-10-01 00:00:00,64.7
2014-10-02 00:00:00,65.0
2014-10-03 00:00:00,64.65
2014-10-06 00:00:00,64.85
2014-10-07 00:00:00,65.1
2014-10-08 00:00:00,65.3
2014-10-09 00:00:00,64.85
2014-10-10 00:00:00,64.5
2014-10-13 00:00:00,64.25
2014-10-14 00:00:00,64.1
2014-10-15 00:00:00,64.05
2014-10-16 00:00:00,64.15
2014-10-17 00:00:00,64.1
2014-10-20 00:00:00,63.9
2014-10-21 00:00:00,63.9
2014-10-22 00:00:00,64.45
2014-10-23 00:00:00,64.45
2014-10-24 00:00:00,64.35
2014-10-27 00:00:00,64.35
2014-10-28 00:00:00,64.35
2014-10-29 00:00:00,64.3
2014-10-30 00:00:00,64.3
2014-10-31 00:00:00,64.3
2014-11-03 00:00:00,62.85
2014-11-04 00:00:00,62.45
2014-11-05 00:00:00,62.15
2014-11-06 00:00:00,61.9
2014-11-07 00:00:00,62.1
2014-11-10 00:00:00,63.05
2014-11-11 00:00:00,63.5
2014-11-12 00:00:00,63.25
2014-11-13 00:00:00,63.25
2014-11-14 00:00:00,63.2
2014-11-17 00:00:00,63.45
2014-11-18 00:00:00,63.35
2014-11-19 00:00:00,63.1
2014-11-20 00:00:00,63.0
2014-11-21 00:00:00,63.4
2014-11-24 00:00:00,63.5
2014-11-25 00:00:00,63.55
2014-11-26 00:00:00,63.55
2014-11-27 00:00:00,63.5
2014-11-28 00:00:00,63.45
2014-12-01 00:00:00,63.7
2014-12-02 00:00:00,62.85
2014-12-03 00:00:00,62.5
2014-12-04 00:00:00,62.35
2014-12-05 00:00:00,62.35
2014-12-08 00:00:00,62.4
2014-12-09 00:00:00,62.55
2014-12-10 00:00:00,62.65
2014-12-11 00:00:00,62.9
2014-12-12 00:00:00,63.05
2014-12-15 00:00:00,62.95
2014-12-16 00:00:00,62.4
2014-12-17 00:00:00,63.05
2014-12-18 00:00:00,63.15
2014-12-19 00:00:00,63.05
2014-12-22 00:00:00,62.9
2014-12-23 00:00:00,63.25
2014-12-24 00:00:00,63.25
2014-12-25 00:00:00,63.25
2014-12-26 00:00:00,62.9
2014-12-29 00:00:00,62.3
2014-12-30 00:00:00,62.35
2014-12-31 00:00:00,62.3
2015-01-01 00:00:00,62.3
2015-01-02 00:00:00,61.3
2015-01-05 00:00:00,61.25
2015-01-06 00:00:00,61.45
2015-01-07 00:00:00,60.6
2015-01-08 00:00:00,60.6
2015-01-09 00:00:00,60.4
2015-01-12 00:00:00,60.05
2015-01-13 00:00:00,60.3
2015-01-14 00:00:00,60.05
2015-01-15 00:00:00,60.3
2015-01-16 00:00:00,60.55
2015-01-19 00:00:00,60.85
2015-01-20 00:00:00,61.35
2015-01-21 00:00:00,62.3
2015-01-22 00:00:00,62.5
2015-01-23 00:00:00,62.3
2015-01-26 00:00:00,61.9
2015-01-27 00:00:00,62.0
2015-01-28 00:00:00,62.75
2015-01-29 00:00:00,62.75
2015-01-30 00:00:00,63.1
2015-02-02 00:00:00,64.5
2015-02-03 00:00:00,66.85
2015-02-04 00:00:00,66.8
2015-02-05 00:00:00,67.1
2015-02-06 00:00:00,67.45
2015-02-09 00:00:00,68.6
2015-02-10 00:00:00,69.1
2015-02-11 00:00:00,69.6
2015-02-12 00:00:00,70.25
2015-02-13 00:00:00,69.6
2015-02-16 00:00:00,70.5
2015-02-17 00:00:00,70.55
2015-02-18 00:00:00,70.65
2015-02-19 00:00:00,70.25
2015-02-20 00:00:00,70.8
2015-02-23 00:00:00,70.85
2015-02-24 00:00:00,71.05
2015-02-25 00:00:00,69.9
2015-02-26 00:00:00,71.1
2015-02-27 00:00:00,71.05
2015-03-02 00:00:00,70.55
2015-03-03 00:00:00,67.3
2015-03-04 00:00:00,67.05
2015-03-05 00:00:00,67.0
2015-03-06 00:00:00,65.5
2015-03-09 00:00:00,65.25
2015-03-10 00:00:00,65.0
2015-03-11 00:00:00,65.5
2015-03-12 00:00:00,65.25
2015-03-13 00:00:00,64.95
2015-03-16 00:00:00,64.45
2015-03-17 00:00:00,64.7
2015-03-18 00:00:00,64.65
2015-03-19 00:00:00,64.35
2015-03-20 00:00:00,64.05
2015-03-23 00:00:00,62.4
2015-03-24 00:00:00,62.75
2015-03-25 00:00:00,63.25
