date,MOVE_BondVolatility
2021-02-12 00:00:00,47.01
2021-02-13 00:00:00,47.01
2021-02-14 00:00:00,47.01
2021-02-15 00:00:00,47.01
2021-02-16 00:00:00,56.78
2021-02-17 00:00:00,55.97
2021-02-18 00:00:00,56.12
2021-02-19 00:00:00,60.43
2021-02-20 00:00:00,60.43
2021-02-21 00:00:00,60.43
2021-02-22 00:00:00,62.42
2021-02-23 00:00:00,61.73
2021-02-24 00:00:00,61.92
2021-02-25 00:00:00,74.16
2021-02-26 00:00:00,75.66
2021-02-27 00:00:00,75.66
2021-02-28 00:00:00,75.66
2021-03-01 00:00:00,68.73
2021-03-02 00:00:00,57.7
2021-03-03 00:00:00,65.83
2021-03-04 00:00:00,68.13
2021-03-05 00:00:00,69.37
2021-03-06 00:00:00,69.37
2021-03-07 00:00:00,69.37
2021-03-08 00:00:00,71.65
2021-03-09 00:00:00,67.44
2021-03-10 00:00:00,63.19
2021-03-11 00:00:00,63.9
2021-03-12 00:00:00,70.83
2021-03-13 00:00:00,70.83
2021-03-14 00:00:00,70.83
2021-03-15 00:00:00,70.79
2021-03-16 00:00:00,70.81
2021-03-17 00:00:00,66.75
2021-03-18 00:00:00,70.48
2021-03-19 00:00:00,68.8
2021-03-20 00:00:00,68.8
2021-03-21 00:00:00,68.8
2021-03-22 00:00:00,67.62
2021-03-23 00:00:00,60.77
2021-03-24 00:00:00,60.71
2021-03-25 00:00:00,59.54
2021-03-26 00:00:00,61.49
2021-03-27 00:00:00,61.49
2021-03-28 00:00:00,61.49
2021-03-29 00:00:00,65.96
2021-03-30 00:00:00,67.44
2021-03-31 00:00:00,71.27
2021-04-01 00:00:00,64.99
2021-04-02 00:00:00,63.71
2021-04-03 00:00:00,63.71
2021-04-04 00:00:00,63.71
2021-04-05 00:00:00,61.79
2021-04-06 00:00:00,60.29
2021-04-07 00:00:00,62.54
2021-04-08 00:00:00,60.08
2021-04-09 00:00:00,61.21
2021-04-10 00:00:00,61.21
2021-04-11 00:00:00,61.21
2021-04-12 00:00:00,63.5
2021-04-13 00:00:00,61.2
2021-04-14 00:00:00,60.08
2021-04-15 00:00:00,59.05
2021-04-16 00:00:00,62.57
2021-04-17 00:00:00,62.57
2021-04-18 00:00:00,62.57
2021-04-19 00:00:00,63.96
2021-04-20 00:00:00,64.35
2021-04-21 00:00:00,62.27
2021-04-22 00:00:00,59.62
2021-04-23 00:00:00,59.98
2021-04-24 00:00:00,59.98
2021-04-25 00:00:00,59.98
2021-04-26 00:00:00,60.98
2021-04-27 00:00:00,60.15
2021-04-28 00:00:00,60.31
2021-04-29 00:00:00,59.02
2021-04-30 00:00:00,58.13
2021-05-01 00:00:00,58.13
2021-05-02 00:00:00,58.13
2021-05-03 00:00:00,57.33
2021-05-04 00:00:00,58.51
2021-05-05 00:00:00,56.93
2021-05-06 00:00:00,57.75
2021-05-07 00:00:00,54.13
2021-05-08 00:00:00,54.13
2021-05-09 00:00:00,54.13
2021-05-10 00:00:00,55.48
2021-05-11 00:00:00,58.01
2021-05-12 00:00:00,58.47
2021-05-13 00:00:00,56.59
2021-05-14 00:00:00,54.99
2021-05-15 00:00:00,54.99
2021-05-16 00:00:00,54.99
2021-05-17 00:00:00,58.59
2021-05-18 00:00:00,57.18
2021-05-19 00:00:00,57.31
2021-05-20 00:00:00,55.04
2021-05-21 00:00:00,54.59
2021-05-22 00:00:00,54.59
2021-05-23 00:00:00,54.59
2021-05-24 00:00:00,54.94
2021-05-25 00:00:00,53.72
2021-05-26 00:00:00,52.82
2021-05-27 00:00:00,53.47
2021-05-28 00:00:00,52.04
2021-05-29 00:00:00,52.04
2021-05-30 00:00:00,52.04
2021-05-31 00:00:00,52.04
2021-06-01 00:00:00,54.99
2021-06-02 00:00:00,55.21
2021-06-03 00:00:00,53.96
2021-06-04 00:00:00,49.78
2021-06-05 00:00:00,49.78
2021-06-06 00:00:00,49.78
2021-06-07 00:00:00,49.55
2021-06-08 00:00:00,49.93
2021-06-09 00:00:00,52.84
2021-06-10 00:00:00,48.26
2021-06-11 00:00:00,50.85
2021-06-12 00:00:00,50.85
2021-06-13 00:00:00,50.85
2021-06-14 00:00:00,54.03
2021-06-15 00:00:00,52.92
2021-06-16 00:00:00,54.28
2021-06-17 00:00:00,54.91
2021-06-18 00:00:00,60.45
2021-06-19 00:00:00,60.45
2021-06-20 00:00:00,60.45
2021-06-21 00:00:00,61.86
2021-06-22 00:00:00,58.64
2021-06-23 00:00:00,55.6
2021-06-24 00:00:00,54.83
2021-06-25 00:00:00,55.58
2021-06-26 00:00:00,55.58
2021-06-27 00:00:00,55.58
2021-06-28 00:00:00,56.33
2021-06-29 00:00:00,56.8
2021-06-30 00:00:00,57.27
2021-07-01 00:00:00,57.52
2021-07-02 00:00:00,52.41
2021-07-03 00:00:00,52.41
2021-07-04 00:00:00,52.41
2021-07-05 00:00:00,52.41
2021-07-06 00:00:00,56.55
2021-07-07 00:00:00,60.65
2021-07-08 00:00:00,61.68
2021-07-09 00:00:00,59.92
2021-07-10 00:00:00,59.92
2021-07-11 00:00:00,59.92
2021-07-12 00:00:00,60.78
2021-07-13 00:00:00,60.8
2021-07-14 00:00:00,57.31
2021-07-15 00:00:00,56.98
2021-07-16 00:00:00,58.24
2021-07-17 00:00:00,58.24
2021-07-18 00:00:00,58.24
2021-07-19 00:00:00,67.58
2021-07-20 00:00:00,69.31
2021-07-21 00:00:00,65.28
2021-07-22 00:00:00,64.96
2021-07-23 00:00:00,65.28
2021-07-24 00:00:00,65.28
2021-07-25 00:00:00,65.28
2021-07-26 00:00:00,69.03
2021-07-27 00:00:00,70.07
2021-07-28 00:00:00,62.4
2021-07-29 00:00:00,62.08
2021-07-30 00:00:00,61.19
2021-07-31 00:00:00,61.19
2021-08-01 00:00:00,61.19
2021-08-02 00:00:00,64.29
2021-08-03 00:00:00,65.42
2021-08-04 00:00:00,62.67
2021-08-05 00:00:00,63.57
2021-08-06 00:00:00,62.64
2021-08-07 00:00:00,62.64
2021-08-08 00:00:00,62.64
2021-08-09 00:00:00,65.72
2021-08-10 00:00:00,66.55
2021-08-11 00:00:00,60.66
2021-08-12 00:00:00,57.39
2021-08-13 00:00:00,55.45
2021-08-14 00:00:00,55.45
2021-08-15 00:00:00,55.45
2021-08-16 00:00:00,59.4
2021-08-17 00:00:00,60.28
2021-08-18 00:00:00,58.05
2021-08-19 00:00:00,59.38
2021-08-20 00:00:00,59.95
2021-08-21 00:00:00,59.95
2021-08-22 00:00:00,59.95
2021-08-23 00:00:00,62.23
2021-08-24 00:00:00,63.03
2021-08-25 00:00:00,64.51
2021-08-26 00:00:00,63.41
2021-08-27 00:00:00,57.98
2021-08-28 00:00:00,57.98
2021-08-29 00:00:00,57.98
2021-08-30 00:00:00,60.14
2021-08-31 00:00:00,59.54
2021-09-01 00:00:00,58.09
2021-09-02 00:00:00,55.8
2021-09-03 00:00:00,53.26
2021-09-04 00:00:00,53.26
2021-09-05 00:00:00,53.26
2021-09-06 00:00:00,53.26
2021-09-07 00:00:00,57.05
2021-09-08 00:00:00,57.02
2021-09-09 00:00:00,52.61
2021-09-10 00:00:00,51.73
2021-09-11 00:00:00,51.73
2021-09-12 00:00:00,51.73
2021-09-13 00:00:00,53.1
2021-09-14 00:00:00,51.73
2021-09-15 00:00:00,53.93
2021-09-16 00:00:00,53.7
2021-09-17 00:00:00,56.06
2021-09-18 00:00:00,56.06
2021-09-19 00:00:00,56.06
2021-09-20 00:00:00,59.58
2021-09-21 00:00:00,59.2
2021-09-22 00:00:00,55.92
2021-09-23 00:00:00,56.79
2021-09-24 00:00:00,58.46
2021-09-25 00:00:00,58.46
2021-09-26 00:00:00,58.46
2021-09-27 00:00:00,60.5
2021-09-28 00:00:00,62.71
2021-09-29 00:00:00,61.21
2021-09-30 00:00:00,61.07
2021-10-01 00:00:00,57.38
2021-10-02 00:00:00,57.38
2021-10-03 00:00:00,57.38
2021-10-04 00:00:00,60.61
2021-10-05 00:00:00,62.83
2021-10-06 00:00:00,60.65
2021-10-07 00:00:00,60.91
2021-10-08 00:00:00,59.65
2021-10-09 00:00:00,59.65
2021-10-10 00:00:00,59.65
2021-10-11 00:00:00,59.65
2021-10-12 00:00:00,62.95
2021-10-13 00:00:00,60.84
2021-10-14 00:00:00,59.35
2021-10-15 00:00:00,62.7
2021-10-16 00:00:00,62.7
2021-10-17 00:00:00,62.7
2021-10-18 00:00:00,70.77
2021-10-19 00:00:00,68.25
2021-10-20 00:00:00,65.47
2021-10-21 00:00:00,69.42
2021-10-22 00:00:00,72.04
2021-10-23 00:00:00,72.04
2021-10-24 00:00:00,72.04
2021-10-25 00:00:00,68.96
2021-10-26 00:00:00,66.7
2021-10-27 00:00:00,70.06
2021-10-28 00:00:00,71.96
2021-10-29 00:00:00,75.45
2021-10-30 00:00:00,75.45
2021-10-31 00:00:00,75.45
2021-11-01 00:00:00,78.34
2021-11-02 00:00:00,71.04
2021-11-03 00:00:00,71.22
2021-11-04 00:00:00,64.61
2021-11-05 00:00:00,66.9
2021-11-06 00:00:00,66.9
2021-11-07 00:00:00,66.9
2021-11-08 00:00:00,70.97
2021-11-09 00:00:00,73.02
2021-11-10 00:00:00,78.31
2021-11-11 00:00:00,78.31
2021-11-12 00:00:00,78.61
2021-11-13 00:00:00,78.61
2021-11-14 00:00:00,78.61
2021-11-15 00:00:00,81.59
2021-11-16 00:00:00,81.58
2021-11-17 00:00:00,81.58
2021-11-18 00:00:00,74.51
2021-11-19 00:00:00,73.39
2021-11-20 00:00:00,73.39
2021-11-21 00:00:00,73.39
2021-11-22 00:00:00,79.21
2021-11-23 00:00:00,80.57
2021-11-24 00:00:00,83.15
2021-11-25 00:00:00,83.15
2021-11-26 00:00:00,89.45
2021-11-27 00:00:00,89.45
2021-11-28 00:00:00,89.45
2021-11-29 00:00:00,89.41
2021-11-30 00:00:00,84.04
2021-12-01 00:00:00,82.97
2021-12-02 00:00:00,82.55
2021-12-03 00:00:00,79.14
2021-12-04 00:00:00,79.14
2021-12-05 00:00:00,79.14
2021-12-06 00:00:00,87.89
2021-12-07 00:00:00,88.14
2021-12-08 00:00:00,80.29
2021-12-09 00:00:00,79.54
2021-12-10 00:00:00,74.36
2021-12-11 00:00:00,74.36
2021-12-12 00:00:00,74.36
2021-12-13 00:00:00,76.41
2021-12-14 00:00:00,78.98
2021-12-15 00:00:00,74.06
2021-12-16 00:00:00,69.1
2021-12-17 00:00:00,72.46
2021-12-18 00:00:00,72.46
2021-12-19 00:00:00,72.46
2021-12-20 00:00:00,77.02
2021-12-21 00:00:00,79.52
2021-12-22 00:00:00,76.85
2021-12-23 00:00:00,77.29
2021-12-24 00:00:00,77.29
2021-12-25 00:00:00,77.29
2021-12-26 00:00:00,77.29
2021-12-27 00:00:00,80.12
2021-12-28 00:00:00,77.52
2021-12-29 00:00:00,78.0
2021-12-30 00:00:00,77.62
2021-12-31 00:00:00,77.1
2022-01-01 00:00:00,77.1
2022-01-02 00:00:00,77.1
2022-01-03 00:00:00,84.08
2022-01-04 00:00:00,83.11
2022-01-05 00:00:00,78.68
2022-01-06 00:00:00,77.73
2022-01-07 00:00:00,74.69
2022-01-08 00:00:00,74.69
2022-01-09 00:00:00,74.69
2022-01-10 00:00:00,78.12
2022-01-11 00:00:00,77.85
2022-01-12 00:00:00,74.55
2022-01-13 00:00:00,72.57
2022-01-14 00:00:00,76.59
2022-01-15 00:00:00,76.59
2022-01-16 00:00:00,76.59
2022-01-17 00:00:00,76.59
2022-01-18 00:00:00,84.63
2022-01-19 00:00:00,80.14
2022-01-20 00:00:00,80.96
2022-01-21 00:00:00,81.03
2022-01-22 00:00:00,81.03
2022-01-23 00:00:00,81.03
2022-01-24 00:00:00,83.77
2022-01-25 00:00:00,84.57
2022-01-26 00:00:00,85.75
2022-01-27 00:00:00,85.62
2022-01-28 00:00:00,85.29
2022-01-29 00:00:00,85.29
2022-01-30 00:00:00,85.29
2022-01-31 00:00:00,85.14
2022-02-01 00:00:00,85.22
2022-02-02 00:00:00,84.85
2022-02-03 00:00:00,85.74
2022-02-04 00:00:00,87.68
2022-02-05 00:00:00,87.68
2022-02-06 00:00:00,87.68
2022-02-07 00:00:00,87.44
2022-02-08 00:00:00,82.72
2022-02-09 00:00:00,81.76
2022-02-10 00:00:00,88.52
2022-02-11 00:00:00,94.03
2022-02-12 00:00:00,94.03
2022-02-13 00:00:00,94.03
2022-02-14 00:00:00,102.28
2022-02-15 00:00:00,94.0
2022-02-16 00:00:00,92.74
2022-02-17 00:00:00,96.17
2022-02-18 00:00:00,94.36
2022-02-19 00:00:00,94.36
2022-02-20 00:00:00,94.36
2022-02-21 00:00:00,94.36
2022-02-22 00:00:00,95.54
2022-02-23 00:00:00,95.15
2022-02-24 00:00:00,100.75
2022-02-25 00:00:00,93.34
2022-02-26 00:00:00,93.34
2022-02-27 00:00:00,93.34
2022-02-28 00:00:00,100.4
2022-03-01 00:00:00,118.26
2022-03-02 00:00:00,110.28
2022-03-03 00:00:00,115.18
2022-03-04 00:00:00,131.82
2022-03-05 00:00:00,131.82
2022-03-06 00:00:00,131.82
2022-03-07 00:00:00,140.03
2022-03-08 00:00:00,133.37
2022-03-09 00:00:00,110.9
2022-03-10 00:00:00,105.31
2022-03-11 00:00:00,99.03
2022-03-12 00:00:00,99.03
2022-03-13 00:00:00,99.03
2022-03-14 00:00:00,105.08
2022-03-15 00:00:00,101.03
2022-03-16 00:00:00,100.57
2022-03-17 00:00:00,91.76
2022-03-18 00:00:00,91.77
2022-03-19 00:00:00,91.77
2022-03-20 00:00:00,91.77
2022-03-21 00:00:00,101.94
2022-03-22 00:00:00,105.38
2022-03-23 00:00:00,105.72
2022-03-24 00:00:00,113.14
2022-03-25 00:00:00,125.27
2022-03-26 00:00:00,125.27
2022-03-27 00:00:00,125.27
2022-03-28 00:00:00,129.28
2022-03-29 00:00:00,117.92
2022-03-30 00:00:00,112.98
2022-03-31 00:00:00,106.88
2022-04-01 00:00:00,108.34
2022-04-02 00:00:00,108.34
2022-04-03 00:00:00,108.34
2022-04-04 00:00:00,108.37
2022-04-05 00:00:00,116.37
2022-04-06 00:00:00,123.92
2022-04-07 00:00:00,122.67
2022-04-08 00:00:00,124.86
2022-04-09 00:00:00,124.86
2022-04-10 00:00:00,124.86
2022-04-11 00:00:00,129.87
2022-04-12 00:00:00,117.79
2022-04-13 00:00:00,116.33
2022-04-14 00:00:00,119.66
2022-04-15 00:00:00,119.66
2022-04-16 00:00:00,119.66
2022-04-17 00:00:00,119.66
2022-04-18 00:00:00,122.32
2022-04-19 00:00:00,122.74
2022-04-20 00:00:00,125.12
2022-04-21 00:00:00,130.69
2022-04-22 00:00:00,128.12
2022-04-23 00:00:00,128.12
2022-04-24 00:00:00,128.12
2022-04-25 00:00:00,131.63
2022-04-26 00:00:00,129.27
2022-04-27 00:00:00,130.11
2022-04-28 00:00:00,128.74
2022-04-29 00:00:00,128.4
2022-04-30 00:00:00,128.4
2022-05-01 00:00:00,128.4
2022-05-02 00:00:00,135.17
2022-05-03 00:00:00,126.46
2022-05-04 00:00:00,121.99
2022-05-05 00:00:00,122.72
2022-05-06 00:00:00,121.42
2022-05-07 00:00:00,121.42
2022-05-08 00:00:00,121.42
2022-05-09 00:00:00,125.22
2022-05-10 00:00:00,126.76
2022-05-11 00:00:00,118.05
2022-05-12 00:00:00,118.73
2022-05-13 00:00:00,114.61
2022-05-14 00:00:00,114.61
2022-05-15 00:00:00,114.61
2022-05-16 00:00:00,117.95
2022-05-17 00:00:00,119.46
2022-05-18 00:00:00,114.86
2022-05-19 00:00:00,115.05
2022-05-20 00:00:00,111.1
2022-05-21 00:00:00,111.1
2022-05-22 00:00:00,111.1
2022-05-23 00:00:00,110.19
2022-05-24 00:00:00,111.15
2022-05-25 00:00:00,105.69
2022-05-26 00:00:00,102.49
2022-05-27 00:00:00,98.48
2022-05-28 00:00:00,98.48
2022-05-29 00:00:00,98.48
2022-05-30 00:00:00,98.48
2022-05-31 00:00:00,107.12
2022-06-01 00:00:00,109.38
2022-06-02 00:00:00,99.27
2022-06-03 00:00:00,97.73
2022-06-04 00:00:00,97.73
2022-06-05 00:00:00,97.73
2022-06-06 00:00:00,102.26
2022-06-07 00:00:00,102.61
2022-06-08 00:00:00,105.29
2022-06-09 00:00:00,105.29
2022-06-10 00:00:00,114.23
2022-06-11 00:00:00,114.23
2022-06-12 00:00:00,114.23
2022-06-13 00:00:00,139.21
2022-06-14 00:00:00,144.09
2022-06-15 00:00:00,135.93
2022-06-16 00:00:00,138.1
2022-06-17 00:00:00,133.75
2022-06-18 00:00:00,133.75
2022-06-19 00:00:00,133.75
2022-06-20 00:00:00,133.75
2022-06-21 00:00:00,138.91
2022-06-22 00:00:00,129.94
2022-06-23 00:00:00,125.98
2022-06-24 00:00:00,127.0
2022-06-25 00:00:00,127.0
2022-06-26 00:00:00,127.0
2022-06-27 00:00:00,133.22
2022-06-28 00:00:00,135.22
2022-06-29 00:00:00,130.43
2022-06-30 00:00:00,135.5
2022-07-01 00:00:00,144.17
2022-07-02 00:00:00,144.17
2022-07-03 00:00:00,144.17
2022-07-04 00:00:00,144.17
2022-07-05 00:00:00,156.16
2022-07-06 00:00:00,151.14
2022-07-07 00:00:00,149.71
2022-07-08 00:00:00,145.25
2022-07-09 00:00:00,145.25
2022-07-10 00:00:00,145.25
2022-07-11 00:00:00,147.72
2022-07-12 00:00:00,148.11
2022-07-13 00:00:00,136.1
2022-07-14 00:00:00,137.76
2022-07-15 00:00:00,129.85
2022-07-16 00:00:00,129.85
2022-07-17 00:00:00,129.85
2022-07-18 00:00:00,127.69
2022-07-19 00:00:00,124.7
2022-07-20 00:00:00,122.9
2022-07-21 00:00:00,121.15
2022-07-22 00:00:00,123.7
2022-07-23 00:00:00,123.7
2022-07-24 00:00:00,123.7
2022-07-25 00:00:00,128.27
2022-07-26 00:00:00,128.55
2022-07-27 00:00:00,117.28
2022-07-28 00:00:00,119.93
2022-07-29 00:00:00,116.36
2022-07-30 00:00:00,116.36
2022-07-31 00:00:00,116.36
2022-08-01 00:00:00,120.5
2022-08-02 00:00:00,129.23
2022-08-03 00:00:00,122.04
2022-08-04 00:00:00,120.57
2022-08-05 00:00:00,122.58
2022-08-06 00:00:00,122.58
2022-08-07 00:00:00,122.58
2022-08-08 00:00:00,124.12
2022-08-09 00:00:00,125.12
2022-08-10 00:00:00,115.26
2022-08-11 00:00:00,111.11
2022-08-12 00:00:00,106.28
2022-08-13 00:00:00,106.28
2022-08-14 00:00:00,106.28
2022-08-15 00:00:00,113.82
2022-08-16 00:00:00,116.83
2022-08-17 00:00:00,117.7
2022-08-18 00:00:00,120.26
2022-08-19 00:00:00,123.81
2022-08-20 00:00:00,123.81
2022-08-21 00:00:00,123.81
2022-08-22 00:00:00,135.89
2022-08-23 00:00:00,133.85
2022-08-24 00:00:00,133.13
2022-08-25 00:00:00,126.33
2022-08-26 00:00:00,122.95
2022-08-27 00:00:00,122.95
2022-08-28 00:00:00,122.95
2022-08-29 00:00:00,130.14
2022-08-30 00:00:00,127.69
2022-08-31 00:00:00,124.84
2022-09-01 00:00:00,126.58
2022-09-02 00:00:00,120.72
2022-09-03 00:00:00,120.72
2022-09-04 00:00:00,120.72
2022-09-05 00:00:00,120.72
2022-09-06 00:00:00,133.54
2022-09-07 00:00:00,133.12
2022-09-08 00:00:00,124.14
2022-09-09 00:00:00,121.54
2022-09-10 00:00:00,121.54
2022-09-11 00:00:00,121.54
2022-09-12 00:00:00,123.07
2022-09-13 00:00:00,128.87
2022-09-14 00:00:00,125.35
2022-09-15 00:00:00,124.07
2022-09-16 00:00:00,124.95
2022-09-17 00:00:00,124.95
2022-09-18 00:00:00,124.95
2022-09-19 00:00:00,133.79
2022-09-20 00:00:00,134.66
2022-09-21 00:00:00,130.54
2022-09-22 00:00:00,131.93
2022-09-23 00:00:00,137.28
2022-09-24 00:00:00,137.28
2022-09-25 00:00:00,137.28
2022-09-26 00:00:00,153.61
2022-09-27 00:00:00,158.12
2022-09-28 00:00:00,158.99
2022-09-29 00:00:00,148.14
2022-09-30 00:00:00,141.89
2022-10-01 00:00:00,141.89
2022-10-02 00:00:00,141.89
2022-10-03 00:00:00,152.94
2022-10-04 00:00:00,151.21
2022-10-05 00:00:00,152.01
2022-10-06 00:00:00,153.29
2022-10-07 00:00:00,148.46
2022-10-08 00:00:00,148.46
2022-10-09 00:00:00,148.46
2022-10-10 00:00:00,148.46
2022-10-11 00:00:00,155.57
2022-10-12 00:00:00,160.72
2022-10-13 00:00:00,155.08
2022-10-14 00:00:00,152.89
2022-10-15 00:00:00,152.89
2022-10-16 00:00:00,152.89
2022-10-17 00:00:00,150.42
2022-10-18 00:00:00,145.79
2022-10-19 00:00:00,147.73
2022-10-20 00:00:00,155.61
2022-10-21 00:00:00,156.95
2022-10-22 00:00:00,156.95
2022-10-23 00:00:00,156.95
2022-10-24 00:00:00,154.02
2022-10-25 00:00:00,147.78
2022-10-26 00:00:00,140.2
2022-10-27 00:00:00,142.78
2022-10-28 00:00:00,144.6
2022-10-29 00:00:00,144.6
2022-10-30 00:00:00,144.6
2022-10-31 00:00:00,147.92
2022-11-01 00:00:00,148.42
2022-11-02 00:00:00,141.17
2022-11-03 00:00:00,136.28
2022-11-04 00:00:00,128.44
2022-11-05 00:00:00,128.44
2022-11-06 00:00:00,128.44
2022-11-07 00:00:00,128.33
2022-11-08 00:00:00,126.33
2022-11-09 00:00:00,124.4
2022-11-10 00:00:00,111.69
2022-11-11 00:00:00,111.69
2022-11-12 00:00:00,111.69
2022-11-13 00:00:00,111.69
2022-11-14 00:00:00,119.99
2022-11-15 00:00:00,128.62
2022-11-16 00:00:00,130.83
2022-11-17 00:00:00,132.18
2022-11-18 00:00:00,129.33
2022-11-19 00:00:00,129.33
2022-11-20 00:00:00,129.33
2022-11-21 00:00:00,132.13
2022-11-22 00:00:00,133.53
2022-11-23 00:00:00,136.2
2022-11-24 00:00:00,136.2
2022-11-25 00:00:00,129.6
2022-11-26 00:00:00,129.6
2022-11-27 00:00:00,129.6
2022-11-28 00:00:00,131.73
2022-11-29 00:00:00,131.23
2022-11-30 00:00:00,127.27
2022-12-01 00:00:00,119.77
2022-12-02 00:00:00,118.62
2022-12-03 00:00:00,118.62
2022-12-04 00:00:00,118.62
2022-12-05 00:00:00,126.5
2022-12-06 00:00:00,129.09
2022-12-07 00:00:00,131.1
2022-12-08 00:00:00,129.54
2022-12-09 00:00:00,132.79
2022-12-10 00:00:00,132.79
2022-12-11 00:00:00,132.79
2022-12-12 00:00:00,141.93
2022-12-13 00:00:00,135.08
2022-12-14 00:00:00,120.26
2022-12-15 00:00:00,111.26
2022-12-16 00:00:00,113.65
2022-12-17 00:00:00,113.65
2022-12-18 00:00:00,113.65
2022-12-19 00:00:00,118.32
2022-12-20 00:00:00,119.92
2022-12-21 00:00:00,115.0
2022-12-22 00:00:00,112.05
2022-12-23 00:00:00,113.17
2022-12-24 00:00:00,113.17
2022-12-25 00:00:00,113.17
2022-12-26 00:00:00,113.17
2022-12-27 00:00:00,124.89
2022-12-28 00:00:00,120.07
2022-12-29 00:00:00,120.25
2022-12-30 00:00:00,121.61
2022-12-31 00:00:00,121.61
2023-01-01 00:00:00,121.61
2023-01-02 00:00:00,121.61
2023-01-03 00:00:00,129.97
2023-01-04 00:00:00,125.78
2023-01-05 00:00:00,119.53
2023-01-06 00:00:00,113.87
2023-01-07 00:00:00,113.87
2023-01-08 00:00:00,113.87
2023-01-09 00:00:00,116.67
2023-01-10 00:00:00,119.52
2023-01-11 00:00:00,115.17
2023-01-12 00:00:00,112.34
2023-01-13 00:00:00,113.55
2023-01-14 00:00:00,113.55
2023-01-15 00:00:00,113.55
2023-01-16 00:00:00,113.55
2023-01-17 00:00:00,122.27
2023-01-18 00:00:00,112.61
2023-01-19 00:00:00,114.53
2023-01-20 00:00:00,114.76
2023-01-21 00:00:00,114.76
2023-01-22 00:00:00,114.76
2023-01-23 00:00:00,114.69
2023-01-24 00:00:00,112.76
2023-01-25 00:00:00,107.74
2023-01-26 00:00:00,104.28
2023-01-27 00:00:00,100.7
2023-01-28 00:00:00,100.7
2023-01-29 00:00:00,100.7
2023-01-30 00:00:00,103.77
2023-01-31 00:00:00,99.54
2023-02-01 00:00:00,97.33
2023-02-02 00:00:00,97.76
2023-02-03 00:00:00,98.99
2023-02-04 00:00:00,98.99
2023-02-05 00:00:00,98.99
2023-02-06 00:00:00,105.63
2023-02-07 00:00:00,103.15
2023-02-08 00:00:00,100.75
2023-02-09 00:00:00,102.45
2023-02-10 00:00:00,109.63
2023-02-11 00:00:00,109.63
2023-02-12 00:00:00,109.63
2023-02-13 00:00:00,110.67
2023-02-14 00:00:00,110.59
2023-02-15 00:00:00,108.64
2023-02-16 00:00:00,111.01
2023-02-17 00:00:00,110.11
2023-02-18 00:00:00,110.11
2023-02-19 00:00:00,110.11
2023-02-20 00:00:00,110.11
2023-02-21 00:00:00,119.62
2023-02-22 00:00:00,118.21
2023-02-23 00:00:00,117.45
2023-02-24 00:00:00,122.84
2023-02-25 00:00:00,122.84
2023-02-26 00:00:00,122.84
2023-02-27 00:00:00,120.03
2023-02-28 00:00:00,123.6
2023-03-01 00:00:00,121.08
2023-03-02 00:00:00,124.12
2023-03-03 00:00:00,122.52
2023-03-04 00:00:00,122.52
2023-03-05 00:00:00,122.52
2023-03-06 00:00:00,128.19
2023-03-07 00:00:00,133.33
2023-03-08 00:00:00,129.76
2023-03-09 00:00:00,129.28
2023-03-10 00:00:00,140.06
2023-03-11 00:00:00,140.06
2023-03-12 00:00:00,140.06
2023-03-13 00:00:00,173.59
2023-03-14 00:00:00,169.65
2023-03-15 00:00:00,198.71
2023-03-16 00:00:00,167.96
2023-03-17 00:00:00,180.11
2023-03-18 00:00:00,180.11
2023-03-19 00:00:00,180.11
2023-03-20 00:00:00,182.64
2023-03-21 00:00:00,162.31
2023-03-22 00:00:00,142.84
2023-03-23 00:00:00,151.4
2023-03-24 00:00:00,173.66
2023-03-25 00:00:00,173.66
2023-03-26 00:00:00,173.66
2023-03-27 00:00:00,161.67
2023-03-28 00:00:00,155.96
2023-03-29 00:00:00,150.58
2023-03-30 00:00:00,141.24
2023-03-31 00:00:00,135.93
2023-04-01 00:00:00,135.93
2023-04-02 00:00:00,135.93
2023-04-03 00:00:00,138.17
2023-04-04 00:00:00,147.75
2023-04-05 00:00:00,153.9
2023-04-06 00:00:00,147.73
2023-04-07 00:00:00,139.2
2023-04-08 00:00:00,139.2
2023-04-09 00:00:00,139.2
2023-04-10 00:00:00,143.0
2023-04-11 00:00:00,139.78
2023-04-12 00:00:00,129.68
2023-04-13 00:00:00,119.95
2023-04-14 00:00:00,118.84
2023-04-15 00:00:00,118.84
2023-04-16 00:00:00,118.84
2023-04-17 00:00:00,122.69
2023-04-18 00:00:00,122.78
2023-04-19 00:00:00,124.02
2023-04-20 00:00:00,120.61
2023-04-21 00:00:00,120.84
2023-04-22 00:00:00,120.84
2023-04-23 00:00:00,120.84
2023-04-24 00:00:00,126.28
2023-04-25 00:00:00,137.13
2023-04-26 00:00:00,130.39
2023-04-27 00:00:00,122.43
2023-04-28 00:00:00,122.46
2023-04-29 00:00:00,122.46
2023-04-30 00:00:00,122.46
2023-05-01 00:00:00,128.18
2023-05-02 00:00:00,137.55
2023-05-03 00:00:00,134.5
2023-05-04 00:00:00,140.71
2023-05-05 00:00:00,130.21
2023-05-06 00:00:00,130.21
2023-05-07 00:00:00,130.21
2023-05-08 00:00:00,135.07
2023-05-09 00:00:00,133.93
2023-05-10 00:00:00,125.6
2023-05-11 00:00:00,128.21
2023-05-12 00:00:00,120.52
2023-05-13 00:00:00,120.52
2023-05-14 00:00:00,120.52
